2023-01-19 18:13:37,+9.5557,+0.4269,-11.931
2023-01-19 18:13:48,+9.5552,+0.4251,-11.992
2023-01-19 18:13:59,+9.5683,+0.4260,-12.069
2023-01-19 18:14:10,+9.5840,+0.4258,-12.108
2023-01-19 18:14:22,+9.5705,+0.4285,-12.173
2023-01-19 18:14:33,+9.5757,+0.4254,-12.232
2023-01-19 18:14:44,+9.5609,+0.4254,-12.313
2023-01-19 18:14:55,+9.5716,+0.4274,-12.332
2023-01-19 18:15:06,+9.5700,+0.4270,-12.404
2023-01-19 18:15:17,+9.5731,+0.4265,-12.477
2023-01-19 18:15:28,+9.5617,+0.4250,-12.535
2023-01-19 18:15:39,+9.5721,+0.4250,-12.599
2023-01-19 18:15:50,+9.5771,+0.4250,-12.636
2023-01-19 18:16:01,+9.5619,+0.4326,-12.688
2023-01-19 18:16:12,+9.5748,+0.4259,-12.744
2023-01-19 18:16:23,+9.5843,+0.4203,-12.782
2023-01-19 18:16:34,+9.5747,+0.4251,-12.849
2023-01-19 18:16:45,+9.5697,+0.4242,-12.930
2023-01-19 18:16:56,+9.5747,+0.4235,-13.015
2023-01-19 18:17:07,+9.5690,+0.4269,-13.079
2023-01-19 18:17:18,+9.5592,+0.4282,-13.133
2023-01-19 18:17:29,+9.5644,+0.4249,-13.186
2023-01-19 18:17:40,+9.5673,+0.4278,-13.238
2023-01-19 18:17:51,+9.5591,+0.4287,-13.309
2023-01-19 18:18:03,+9.5740,+0.4265,-13.358
2023-01-19 18:18:14,+9.5711,+0.4216,-13.433
2023-01-19 18:18:25,+9.5681,+0.4285,-13.499
2023-01-19 18:18:36,+9.5567,+0.4268,-13.522
2023-01-19 18:18:47,+9.5705,+0.4236,-13.588
2023-01-19 18:18:58,+9.5582,+0.4263,-13.688
2023-01-19 18:19:09,+9.5843,+0.4261,-13.752
2023-01-19 18:19:20,+9.5802,+0.4232,-13.832
2023-01-19 18:19:31,+9.5722,+0.4262,-13.890
2023-01-19 18:19:42,+9.5683,+0.4280,-13.954
2023-01-19 18:19:53,+9.5599,+0.4295,-14.027
2023-01-19 18:20:04,+9.5814,+0.4230,-14.059
2023-01-19 18:20:15,+9.5694,+0.4287,-14.087
2023-01-19 18:20:26,+9.5730,+0.4231,-14.148
2023-01-19 18:20:37,+9.5779,+0.4244,-14.228
2023-01-19 18:20:48,+9.5770,+0.4267,-14.270
2023-01-19 18:20:59,+9.5629,+0.4276,-14.316
2023-01-19 18:21:10,+9.5790,+0.4258,-14.373
2023-01-19 18:21:21,+9.5924,+0.4236,-14.412
2023-01-19 18:21:32,+9.5708,+0.4245,-14.473
2023-01-19 18:21:44,+9.5723,+0.4238,-14.546
2023-01-19 18:21:55,+9.5684,+0.4292,-14.590
2023-01-19 18:22:06,+9.5698,+0.4281,-14.657
