2021-11-20 07:17:41,136,16035,-81,0.008481135271727632,179,+1.8296,+16.391
2021-11-20 08:24:25,136,16039,-84,0.00847901214180772,176,+1.8312,+16.386
2021-11-20 09:17:40,141,16044,-77,0.008788004639702748,176,+1.8307,+16.349
2021-11-20 10:19:23,133,16029,-87,0.008297148230785114,177,+1.8316,+16.368
2021-11-20 11:17:42,139,16030,-83,0.008670907875825262,174,+1.8295,+16.313
2021-11-20 12:21:05,132,16038,-85,0.00823015125522985,176,+1.8313,+16.307
2021-11-20 13:19:22,141,16033,-86,0.008794008416306358,171,+1.8320,+16.357
2021-11-20 14:19:23,135,16027,-78,0.008422986751737215,170,+1.8322,+16.308
2021-11-20 15:21:05,135,16028,-86,0.008422439766411174,177,+1.8308,+16.279
2021-11-20 16:17:41,134,16028,-79,0.008360073033328115,173,+1.8315,+16.333
2021-11-20 17:24:26,138,16021,-94,0.008613333253041118,179,+1.8306,+16.295
2021-11-20 18:21:04,134,16022,-84,0.008363190258911265,174,+1.8293,+16.328
2021-11-20 19:19:22,140,16029,-78,0.008733843829263278,173,+1.8288,+16.281
2021-11-20 20:21:05,141,16023,-87,0.00879949337627689,171,+1.8317,+16.302
2021-11-20 21:17:41,137,16022,-87,0.00855040829300614,173,+1.8315,+16.329
2021-11-20 22:19:24,135,16034,-81,0.008419301960041335,171,+1.8303,+16.216
2021-11-20 23:29:30,139,16025,-88,0.008673598661122777,170,+1.8315,+16.258
2021-11-21 00:19:23,140,16032,-83,0.008732195950423466,173,+1.8299,+16.263
2021-11-21 01:19:24,140,16037,-80,0.008729481944537668,173,+1.8301,+16.213
2021-11-21 02:17:42,146,16029,-76,0.009108136605270366,173,+1.8303,+16.250
2021-11-21 03:17:43,144,16037,-72,0.008978903720514752,176,+1.8318,+16.169
2021-11-21 04:17:42,146,16033,-80,0.00910585338326525,170,+1.8307,+16.197
2021-11-21 05:17:42,142,16035,-84,0.008855275334064423,171,+1.8287,+16.242
2021-11-21 06:17:44,147,16034,-75,0.009167660823611078,173,+1.8286,+16.140
2021-11-21 07:21:07,147,16034,-86,0.009167629249781204,173,+1.8305,+16.189
2021-11-21 08:21:05,148,16037,-71,0.009228306309360649,173,+1.8315,+16.145
2021-11-21 09:19:24,140,16034,-75,0.008731128287060793,170,+1.8308,+16.132
2021-11-21 10:19:24,148,16036,-72,0.009228879173892559,168,+1.8302,+16.134
2021-11-21 11:17:43,148,16040,-77,0.009226564527309394,173,+1.8308,+16.117
2021-11-21 12:19:24,151,16040,-85,0.009413554837627382,170,+1.8312,+16.053
2021-11-21 13:17:43,147,16044,-77,0.009161941784370494,170,+1.8301,+16.066
2021-11-21 14:17:45,149,16037,-77,0.009290640116457818,170,+1.8294,+16.016
2021-11-21 15:26:10,156,16044,-74,0.009722851219049537,168,+1.8289,+16.043
2021-11-21 16:17:45,153,16038,-74,0.00953945194858056,168,+1.8292,+16.066
2021-11-21 17:17:43,149,16046,-73,0.009285440350864052,170,+1.8298,+16.022
2021-11-21 18:19:25,145,16037,-91,0.00904119939994482,171,+1.8304,+16.137
2021-11-21 19:19:25,145,16045,-81,0.009036722054404095,170,+1.8283,+16.051
2021-11-21 20:19:25,145,16043,-78,0.009037856901260752,174,+1.8314,+16.048
2021-11-21 21:17:45,149,16035,-82,0.009291784454608473,171,+1.8293,+16.009
2021-11-21 22:19:26,148,16038,-76,0.009227717767632027,174,+1.8294,+16.016
2021-11-21 23:19:25,148,16045,-72,0.009223702886733605,171,+1.8307,+16.038
2021-11-22 00:22:49,145,16045,-77,0.009036733145760274,170,+1.8320,+15.959
2021-11-22 01:19:25,153,16045,-77,0.009535282095739905,168,+1.8291,+15.993
2021-11-22 02:22:48,150,16044,-74,0.009348917628018438,168,+1.8311,+15.969
2021-11-22 03:17:44,153,16043,-72,0.009536484512783421,166,+1.8298,+16.006
2021-11-22 04:19:25,154,16044,-69,0.009598220314918068,170,+1.8306,+15.925
2021-11-22 05:19:27,152,16042,-71,0.009474751460249748,168,+1.8292,+15.888
2021-11-22 06:17:46,157,16051,-74,0.009780906174710408,171,+1.8309,+15.796
2021-11-22 07:17:45,155,16054,-68,0.009654528076746313,173,+1.8302,+15.818
2021-11-22 08:17:44,157,16052,-75,0.009780294072623846,166,+1.8295,+15.770
2021-11-22 09:19:26,160,16058,-65,0.009963469597313944,166,+1.8308,+15.755
2021-11-22 10:17:45,158,16058,-56,0.009838955090076809,166,+1.8282,+15.655
2021-11-22 11:19:28,154,16057,-70,0.009590447479859435,165,+1.8301,+15.736
2021-11-22 12:17:45,152,16052,-69,0.009468854536626718,165,+1.8305,+15.682
2021-11-22 13:19:26,157,16055,-75,0.009778466705982059,163,+1.8314,+15.697
2021-11-22 14:24:30,164,16060,-67,0.010211262315248453,166,+1.8308,+15.747
2021-11-22 15:17:47,158,16043,-71,0.00984811723792815,163,+1.8305,+15.823
