datetime,angle,temp
2022-06-03 21:33:57,-0.6868,-1.0098,+20.111
2022-06-03 21:38:58,-0.6863,-1.0109,+20.096
2022-06-03 21:43:59,-0.6863,-1.0096,+20.106
2022-06-03 21:49:00,-0.6874,-1.0105,+20.136
2022-06-03 21:54:01,-0.6860,-1.0102,+20.207
2022-06-03 21:59:02,-0.6870,-1.0109,+20.150
2022-06-03 22:04:03,-0.6865,-1.0098,+20.133
2022-06-03 22:09:04,-0.6863,-1.0100,+20.155
2022-06-03 22:14:05,-0.6858,-1.0102,+20.155
2022-06-03 22:19:06,-0.6854,-1.0098,+20.133
2022-06-03 22:24:07,-0.6862,-1.0100,+20.248
2022-06-03 22:29:08,-0.6878,-1.0102,+20.189
2022-06-03 22:34:09,-0.6869,-1.0102,+20.168
2022-06-03 22:39:10,-0.6860,-1.0109,+20.194
2022-06-03 22:44:11,-0.6884,-1.0091,+20.240
2022-06-03 22:49:12,-0.6854,-1.0091,+20.182
2022-06-03 22:54:13,-0.6860,-1.0089,+20.182
2022-06-03 22:59:15,-0.6869,-1.0100,+20.172
2022-06-03 23:04:16,-0.6854,-1.0100,+20.184
2022-06-03 23:09:17,-0.6864,-1.0096,+20.218
2022-06-03 23:14:18,-0.6867,-1.0091,+20.170
2022-06-03 23:19:19,-0.6865,-1.0098,+20.192
2022-06-03 23:24:20,-0.6850,-1.0082,+20.272
2022-06-03 23:29:21,-0.6872,-1.0107,+20.170
2022-06-03 23:34:22,-0.6884,-1.0096,+20.253
2022-06-03 23:39:23,-0.6878,-1.0096,+20.224
2022-06-03 23:44:24,-0.7003,+3.9296,+20.256
2022-06-03 23:49:25,-0.7010,+3.9328,+20.241
2022-06-03 23:54:26,-0.7012,+3.9310,+20.233
2022-06-03 23:59:27,-0.6996,+3.9305,+20.253
2022-06-04 00:04:28,-0.6998,+3.9314,+20.268
2022-06-04 00:09:29,-0.6981,+3.9334,+20.236
2022-06-04 00:14:30,-0.7001,+3.9319,+20.248
2022-06-04 00:19:31,-0.6992,+3.9339,+20.182
2022-06-04 00:24:32,-0.6990,+3.9346,+20.187
2022-06-04 00:29:33,-0.7013,+3.9326,+20.180
2022-06-04 00:34:35,-0.6999,+3.9323,+20.185
2022-06-04 00:39:36,-0.7004,+3.9323,+20.189
2022-06-04 00:44:37,-0.7016,+3.9323,+20.268
2022-06-04 00:49:38,-0.7001,+3.9343,+20.218
2022-06-04 00:54:39,-0.7005,+3.9334,+20.255
2022-06-04 00:59:40,-0.6987,+3.9350,+20.243
2022-06-04 01:04:41,-0.6992,+3.9355,+20.262
2022-06-04 01:09:42,-0.7003,+3.9337,+20.241
2022-06-04 01:14:43,-0.7003,+3.9341,+20.268
2022-06-04 01:19:44,-0.6994,+3.9350,+20.251
2022-06-04 01:24:45,-0.7000,+3.9337,+20.278
2022-06-04 01:29:46,-0.7023,+3.9352,+20.236
2022-06-04 01:34:47,-0.7005,+3.9345,+20.294
2022-06-04 01:39:48,-0.7008,+3.9337,+20.189
2022-06-04 01:44:49,-0.6988,+3.9337,+20.180
2022-06-04 01:49:50,-0.7013,+3.9350,+20.157
2022-06-04 01:54:51,-0.7004,+3.9357,+20.138
2022-06-04 01:59:52,-0.7008,+3.9362,+20.174
2022-06-04 02:04:53,-0.6999,+3.9344,+20.163
2022-06-04 02:09:55,-0.7019,+3.9357,+20.182
2022-06-04 02:14:56,-0.7008,+3.9368,+20.158
2022-06-04 02:19:57,-0.7008,+3.9348,+20.177
2022-06-04 02:24:58,-0.6999,+3.9357,+20.185
2022-06-04 02:29:59,-0.7007,+3.9357,+20.262
2022-06-04 02:35:00,-0.7008,+3.9364,+20.233
2022-06-04 02:40:01,-0.6997,+3.9348,+20.175
2022-06-04 02:45:02,-0.7011,+3.9350,+20.160
2022-06-04 02:50:03,-0.7015,+3.9346,+20.170
2022-06-04 02:55:04,-0.7017,+3.9350,+20.152
2022-06-04 03:00:05,-0.7018,+3.9348,+20.128
2022-06-04 03:05:06,-0.7004,+3.9364,+20.182
2022-06-04 03:10:07,-0.7014,+3.9357,+20.251
2022-06-04 03:15:08,-0.7015,+3.9346,+20.158
2022-06-04 03:20:09,-0.7006,+3.9359,+20.179
2022-06-04 03:25:10,-0.7006,+3.9359,+20.180
2022-06-04 03:30:11,-0.7006,+3.9352,+20.214
2022-06-04 03:35:12,-0.6999,+3.9357,+20.219
2022-06-04 03:40:13,-0.7022,+3.9353,+20.148
2022-06-04 03:45:14,-0.7905,+0.9710,+20.138
2022-06-04 03:50:16,-0.7918,+0.9703,+20.165
2022-06-04 03:55:17,-0.7900,+0.9692,+20.128
2022-06-04 04:00:18,-0.7918,+0.9696,+20.155
2022-06-04 04:05:19,-0.7923,+0.9690,+20.113
2022-06-04 04:10:20,-0.7927,+0.9694,+20.114
2022-06-04 04:15:21,-0.7927,+0.9669,+20.140
2022-06-04 04:20:22,-0.7924,+0.9678,+20.204
2022-06-04 04:25:23,-0.7922,+0.9696,+20.197
2022-06-04 04:30:24,-0.7927,+0.9678,+20.119
2022-06-04 04:35:25,-0.7929,+0.9658,+20.133
2022-06-04 04:40:26,-0.7927,+0.9680,+20.138
2022-06-04 04:45:27,-0.7909,+0.9672,+20.104
2022-06-04 04:50:28,-0.7926,+0.9674,+20.060
2022-06-04 04:55:29,-0.7934,+0.9674,+20.106
2022-06-04 05:00:30,-0.7921,+0.9676,+20.103
2022-06-04 05:05:31,-0.7941,+0.9663,+20.114
2022-06-04 05:10:32,-0.7928,+0.9678,+20.067
2022-06-04 05:15:33,-0.7934,+0.9674,+20.119
2022-06-04 05:20:34,-0.7920,+0.9669,+20.118
2022-06-04 05:25:36,-0.7923,+0.9683,+20.047
2022-06-04 05:30:37,-0.7917,+0.9661,+20.062
2022-06-04 05:35:38,-0.7927,+0.9667,+20.165
2022-06-04 05:40:39,-0.7936,+0.9663,+20.104
2022-06-04 05:45:40,-0.7929,+0.9671,+20.163
2022-06-04 05:50:41,-0.7931,+0.9678,+20.167
2022-06-04 05:55:42,-0.7952,+0.9674,+20.059
2022-06-04 06:00:43,-0.7952,+0.9683,+20.077
2022-06-04 06:05:44,-0.7932,+0.9667,+20.062
2022-06-04 06:10:45,-0.7935,+0.9665,+20.055
2022-06-04 06:15:46,-0.7922,+0.9665,+20.152
2022-06-04 06:20:47,-0.7934,+0.9685,+20.099
2022-06-04 06:25:48,-0.7921,+0.9660,+20.072
2022-06-04 06:30:49,-0.7932,+0.9663,+20.053
2022-06-04 06:35:50,-0.7932,+0.9681,+20.070
2022-06-04 06:40:51,-0.7930,+0.9681,+20.082
2022-06-04 06:45:52,-0.7943,+0.9678,+20.109
2022-06-04 06:50:53,-0.7945,+0.9656,+20.094
2022-06-04 06:55:54,-0.7936,+0.9669,+20.089
2022-06-04 07:00:55,-0.7935,+0.9679,+20.033
2022-06-04 07:05:57,-0.7928,+0.9663,+20.045
2022-06-04 07:10:58,-0.7939,+0.9674,+20.043
2022-06-04 07:15:59,-0.7930,+0.9679,+20.043
2022-06-04 07:21:00,-0.7944,+0.9663,+20.052
2022-06-04 07:26:01,-0.7931,+0.9660,+20.147
2022-06-04 07:31:02,-0.7934,+0.9689,+20.138
2022-06-04 07:36:03,-0.7930,+0.9663,+20.082
2022-06-04 07:41:04,-0.7933,+0.9665,+20.025
2022-06-04 07:46:05,-0.8544,-1.0064,+20.070
2022-06-04 07:51:06,-0.8553,-1.0077,+20.037
2022-06-04 07:56:07,-0.8555,-1.0078,+20.064
2022-06-04 08:01:08,-0.8557,-1.0080,+20.053
2022-06-04 08:06:09,-0.8564,-1.0093,+20.042
2022-06-04 08:11:10,-0.8557,-1.0093,+20.031
2022-06-04 08:16:11,-0.8557,-1.0100,+20.070
2022-06-04 08:21:12,-0.8553,-1.0091,+20.011
2022-06-04 08:26:13,-0.8558,-1.0107,+20.030
2022-06-04 08:31:14,-0.8572,-1.0100,+20.118
2022-06-04 08:36:15,-0.8561,-1.0082,+20.123
2022-06-04 08:41:17,-0.8578,-1.0102,+20.020
2022-06-04 08:46:18,-0.8558,-1.0116,+20.006
2022-06-04 08:51:19,-0.8558,-1.0093,+20.023
2022-06-04 08:56:20,-0.8565,-1.0098,+19.999
2022-06-04 09:01:21,-0.8573,-1.0109,+20.026
2022-06-04 09:06:22,-0.8571,-1.0098,+19.994
2022-06-04 09:11:23,-0.8567,-1.0102,+20.013
2022-06-04 09:16:24,-0.8567,-1.0107,+19.989
2022-06-04 09:21:25,-0.8569,-1.0111,+20.004
2022-06-04 09:26:26,-0.8551,-1.0118,+19.994
2022-06-04 09:31:27,-0.8567,-1.0111,+19.998
2022-06-04 09:36:28,-0.8571,-1.0091,+20.009
2022-06-04 09:41:29,-0.8576,-1.0095,+19.996
2022-06-04 09:46:30,-0.8558,-1.0102,+19.969
2022-06-04 09:51:31,-0.8564,-1.0116,+20.013
2022-06-04 09:56:32,-0.8576,-1.0113,+19.971
2022-06-04 10:01:33,-0.8563,-1.0115,+19.955
2022-06-04 10:06:34,-0.8558,-1.0109,+19.969
2022-06-04 10:11:35,-0.8571,-1.0107,+20.062
2022-06-04 10:16:36,-0.8574,-1.0118,+19.955
2022-06-04 10:21:38,-0.8571,-1.0104,+19.996
2022-06-04 10:26:39,-0.8593,-1.0104,+20.060
2022-06-04 10:31:40,-0.8590,-1.0127,+20.094
2022-06-04 10:36:41,-0.8564,-1.0104,+20.055
2022-06-04 10:41:42,-0.8576,-1.0102,+20.013
2022-06-04 10:46:43,-0.8576,-1.0127,+19.945
2022-06-04 10:51:44,-0.8572,-1.0127,+19.974
2022-06-04 10:56:45,-0.8574,-1.0109,+19.962
2022-06-04 11:01:46,-0.8583,-1.0115,+19.942
2022-06-04 11:06:47,-0.8572,-1.0122,+19.954
2022-06-04 11:11:48,-0.8587,-1.0104,+19.966
2022-06-04 11:16:49,-0.8581,-1.0115,+19.964
2022-06-04 11:21:50,-0.8590,-1.0118,+19.942
2022-06-04 11:26:51,-0.8576,-1.0129,+19.947
2022-06-04 11:31:52,-0.8572,-1.0120,+19.947
2022-06-04 11:36:53,-0.8588,-1.0120,+19.930
2022-06-04 11:41:54,-0.8892,-2.9955,+19.960
2022-06-04 11:46:55,-0.8881,-2.9991,+19.967
2022-06-04 11:51:56,-0.8876,-2.9995,+19.944
2022-06-04 11:56:58,-0.8877,-2.9993,+19.930
2022-06-04 12:01:59,-0.8881,-2.9995,+19.923
2022-06-04 12:07:00,-0.8890,-3.0009,+19.945
2022-06-04 12:12:01,-0.8883,-3.0000,+19.930
2022-06-04 12:17:02,-0.8881,-3.0007,+19.925
2022-06-04 12:22:03,-0.8897,-2.9995,+19.935
2022-06-04 12:27:04,-0.8894,-2.9991,+19.933
2022-06-04 12:32:05,-0.8895,-3.0018,+19.918
2022-06-04 12:37:06,-0.8899,-3.0002,+19.920
2022-06-04 12:42:07,-0.8888,-3.0002,+19.937
2022-06-04 12:47:08,-0.8890,-3.0018,+19.949
2022-06-04 12:52:09,-0.8890,-3.0025,+19.916
2022-06-04 12:57:10,-0.8894,-3.0013,+19.945
2022-06-04 13:02:11,-0.8883,-3.0011,+19.928
2022-06-04 13:07:12,-0.8903,-3.0002,+19.947
2022-06-04 13:12:13,-0.8892,-3.0004,+19.944
2022-06-04 13:17:14,-0.8899,-3.0011,+19.960
2022-06-04 13:22:15,-0.8883,-3.0018,+19.957
2022-06-04 13:27:16,-0.8886,-3.0025,+19.908
2022-06-04 13:32:18,-0.8890,-3.0025,+19.927
2022-06-04 13:37:19,-0.8904,-3.0020,+19.923
2022-06-04 13:42:20,-0.8899,-3.0011,+19.937
2022-06-04 13:47:21,-0.8894,-3.0013,+19.952
2022-06-04 13:52:22,-0.8895,-3.0009,+19.918
2022-06-04 13:57:23,-0.8906,-3.0027,+19.925
2022-06-04 14:02:24,-0.8892,-3.0016,+19.966
2022-06-04 14:07:25,-0.8887,-3.0029,+19.994
2022-06-04 14:12:26,-0.8889,-3.0020,+19.987
2022-06-04 14:17:27,-0.8891,-3.0029,+20.025
2022-06-04 14:22:28,-0.8899,-3.0027,+19.942
2022-06-04 14:27:29,-0.8910,-3.0025,+19.927
2022-06-04 14:32:30,-0.8908,-3.0025,+19.911
2022-06-04 14:37:31,-0.8917,-3.0000,+19.938
2022-06-04 14:42:32,-0.8908,-3.0027,+19.945
2022-06-04 14:47:33,-0.8896,-3.0045,+20.011
2022-06-04 14:52:34,-0.8922,-3.0029,+19.898
2022-06-04 14:57:35,-0.8899,-3.0016,+19.915
2022-06-04 15:02:36,-0.8881,-3.0031,+19.918
2022-06-04 15:07:38,-0.8892,-3.0027,+19.922
2022-06-04 15:12:39,-0.8903,-3.0011,+19.940
2022-06-04 15:17:40,-0.8917,-3.0025,+19.940
2022-06-04 15:22:41,-0.8892,-3.0018,+19.982
2022-06-04 15:27:42,-0.8926,-3.0022,+19.915
2022-06-04 15:32:43,-0.8906,-3.0047,+19.928
2022-06-04 15:37:44,-0.8901,-3.0020,+19.913
2022-06-04 15:42:45,-0.9674,-6.0456,+19.928
2022-06-04 15:47:46,-0.9690,-6.0467,+19.935
2022-06-04 15:52:47,-0.9692,-6.0476,+19.942
2022-06-04 15:57:48,-0.9687,-6.0481,+19.940
2022-06-04 16:02:49,-0.9694,-6.0472,+19.942
2022-06-04 16:07:50,-0.9694,-6.0481,+19.928
2022-06-04 16:12:51,-0.9703,-6.0483,+19.938
2022-06-04 16:17:52,-0.9696,-6.0478,+19.933
2022-06-04 16:22:53,-0.9689,-6.0485,+20.025
2022-06-04 16:27:54,-0.9703,-6.0478,+19.955
2022-06-04 16:32:55,-0.9687,-6.0487,+19.954
2022-06-04 16:37:56,-0.9703,-6.0478,+19.947
2022-06-04 16:42:58,-0.9701,-6.0465,+19.955
2022-06-04 16:47:59,-0.9696,-6.0499,+19.964
2022-06-04 16:53:00,-0.9710,-6.0487,+19.937
2022-06-04 16:58:01,-0.9710,-6.0496,+19.952
2022-06-04 17:03:02,-0.9714,-6.0496,+19.989
2022-06-04 17:08:03,-0.9691,-6.0492,+20.033
2022-06-04 17:13:04,-0.9698,-6.0474,+19.971
2022-06-04 17:18:05,-0.9709,-6.0481,+19.991
2022-06-04 17:23:06,-0.9723,-6.0487,+19.996
2022-06-04 17:28:07,-0.9696,-6.0496,+20.006
2022-06-04 17:33:08,-0.9708,-6.0510,+20.108
2022-06-04 17:38:09,-0.9722,-6.0492,+20.037
2022-06-04 17:43:10,-0.9708,-6.0503,+20.069
2022-06-04 17:48:11,-0.9725,-6.0499,+20.006
2022-06-04 17:53:12,-0.9714,-6.0496,+19.996
2022-06-04 17:58:13,-0.9700,-6.0496,+20.045
2022-06-04 18:03:14,-0.9702,-6.0512,+20.021
2022-06-04 18:08:15,-0.9711,-6.0492,+20.067
2022-06-04 18:13:16,-0.9727,-6.0508,+20.040
2022-06-04 18:18:17,-0.9711,-6.0496,+20.042
2022-06-04 18:23:19,-0.9728,-6.0501,+20.087
2022-06-04 18:28:20,-0.9708,-6.0496,+20.087
2022-06-04 18:33:21,-0.9716,-6.0501,+20.155
2022-06-04 18:38:22,-0.9724,-6.0492,+20.092
2022-06-04 18:43:23,-0.9719,-6.0508,+20.113
2022-06-04 18:48:24,-0.9715,-6.0496,+20.111
2022-06-04 18:53:25,-0.9719,-6.0514,+20.148
2022-06-04 18:58:26,-0.9714,-6.0514,+20.133
2022-06-04 19:03:27,-0.9712,-6.0503,+20.126
2022-06-04 19:08:28,-0.9717,-6.0505,+20.150
2022-06-04 19:13:29,-0.9728,-6.0499,+20.114
2022-06-04 19:18:30,-0.9730,-6.0510,+20.182
2022-06-04 19:23:31,-0.9711,-6.0505,+20.218
2022-06-04 19:28:32,-0.9713,-6.0510,+20.234
2022-06-04 19:33:33,-0.9713,-6.0517,+20.267
2022-06-04 19:38:34,-0.9711,-6.0496,+20.275
2022-06-04 19:43:35,-2.9767,-1.1530,+20.277
2022-06-04 19:48:36,-2.9760,-1.1487,+20.277
2022-06-04 19:53:38,-2.9760,-1.1490,+20.260
2022-06-04 19:58:39,-2.9772,-1.1490,+20.212
2022-06-04 20:03:40,-2.9757,-1.1478,+20.297
2022-06-04 20:08:41,-2.9760,-1.1487,+20.228
2022-06-04 20:13:42,-2.9785,-1.1478,+20.219
2022-06-04 20:18:43,-2.9767,-1.1469,+20.278
2022-06-04 20:23:44,-2.9759,-1.1476,+20.317
2022-06-04 20:28:45,-2.9769,-1.1476,+20.295
2022-06-04 20:33:46,-2.9759,-1.1472,+20.326
2022-06-04 20:38:47,-2.9741,-1.1465,+20.343
2022-06-04 20:43:48,-2.9759,-1.1465,+20.321
2022-06-04 20:48:49,-2.9773,-1.1481,+20.317
2022-06-04 20:53:50,-2.9766,-1.1454,+20.326
2022-06-04 20:58:51,-2.9761,-1.1470,+20.339
2022-06-04 21:03:52,-2.9754,-1.1456,+20.383
2022-06-04 21:08:53,-2.9759,-1.1465,+20.390
2022-06-04 21:13:54,-2.9768,-1.1454,+20.319
2022-06-04 21:18:55,-2.9763,-1.1463,+20.400
2022-06-04 21:23:56,-2.9761,-1.1454,+20.356
2022-06-04 21:28:58,-2.9761,-1.1472,+20.363
2022-06-04 21:33:59,-2.9761,-1.1470,+20.360
2022-06-04 21:39:00,-2.9774,-1.1450,+20.454
2022-06-04 21:44:01,-2.9772,-1.1452,+20.371
2022-06-04 21:49:02,-2.9779,-1.1449,+20.349
2022-06-04 21:54:03,-2.9759,-1.1450,+20.378
2022-06-04 21:59:04,-2.9745,-1.1463,+20.382
2022-06-04 22:04:05,-2.9770,-1.1465,+20.371
2022-06-04 22:09:06,-2.9783,-1.1467,+20.366
2022-06-04 22:14:07,-2.9761,-1.1463,+20.380
2022-06-04 22:19:08,-2.9777,-1.1456,+20.383
2022-06-04 22:24:09,-2.9765,-1.1454,+20.371
2022-06-04 22:29:10,-2.9770,-1.1454,+20.370
2022-06-04 22:34:11,-2.9781,-1.1456,+20.395
2022-06-04 22:39:12,-2.9762,-1.1456,+20.480
2022-06-04 22:44:13,-2.9783,-1.1461,+20.439
2022-06-04 22:49:14,-2.9760,-1.1459,+20.476
2022-06-04 22:54:15,-2.9779,-1.1465,+20.393
2022-06-04 22:59:16,-2.9767,-1.1479,+20.407
2022-06-04 23:04:18,-2.9781,-1.1452,+20.402
2022-06-04 23:09:19,-2.9756,-1.1461,+20.429
2022-06-04 23:14:20,-2.9780,-1.1470,+20.449
2022-06-04 23:19:21,-2.9760,-1.1450,+20.437
2022-06-04 23:24:22,-2.9774,-1.1467,+20.412
2022-06-04 23:29:23,-2.9763,-1.1452,+20.422
2022-06-04 23:34:24,-2.9776,-1.1445,+20.463
2022-06-04 23:39:25,-2.9756,-1.1463,+20.437
2022-06-04 23:44:26,-2.9870,+3.7943,+20.437
2022-06-04 23:49:27,-2.9888,+3.7959,+20.432
2022-06-04 23:54:28,-2.9884,+3.7961,+20.422
2022-06-04 23:59:29,-2.9892,+3.7963,+20.453
2022-06-05 00:04:30,-2.9888,+3.7977,+20.478
2022-06-05 00:09:31,-2.9890,+3.7975,+20.437
2022-06-05 00:14:32,-2.9884,+3.7981,+20.426
2022-06-05 00:19:33,-2.9887,+3.7974,+20.508
2022-06-05 00:24:34,-2.9885,+3.7983,+20.522
2022-06-05 00:29:35,-2.9889,+3.7994,+20.520
2022-06-05 00:34:36,-2.9887,+3.7997,+20.515
2022-06-05 00:39:38,-2.9878,+3.8015,+20.515
2022-06-05 00:44:39,-2.9886,+3.7977,+20.454
2022-06-05 00:49:40,-2.9888,+3.7986,+20.432
2022-06-05 00:54:41,-2.9874,+3.8008,+20.524
2022-06-05 00:59:42,-2.9882,+3.7995,+20.419
2022-06-05 01:04:43,-2.9863,+3.7988,+20.439
2022-06-05 01:09:44,-2.9893,+3.7988,+20.434
2022-06-05 01:14:45,-2.9891,+3.7995,+20.397
2022-06-05 01:19:46,-2.9893,+3.8006,+20.432
2022-06-05 01:24:47,-2.9884,+3.7993,+20.402
2022-06-05 01:29:48,-2.9893,+3.7997,+20.419
2022-06-05 01:34:49,-2.9877,+3.7999,+20.463
2022-06-05 01:39:50,-2.9884,+3.8002,+20.429
2022-06-05 01:44:51,-2.9873,+3.8013,+20.419
2022-06-05 01:49:52,-2.9886,+3.8015,+20.431
2022-06-05 01:54:53,-2.9877,+3.8006,+20.475
2022-06-05 01:59:54,-2.9888,+3.8013,+20.492
2022-06-05 02:04:55,-2.9881,+3.8008,+20.505
2022-06-05 02:09:56,-2.9893,+3.8008,+20.415
2022-06-05 02:14:57,-2.9883,+3.8015,+20.525
2022-06-05 02:19:59,-2.9875,+3.8020,+20.414
2022-06-05 02:25:00,-2.9879,+3.7997,+20.444
2022-06-05 02:30:01,-2.9873,+3.8006,+20.419
2022-06-05 02:35:02,-2.9885,+3.8021,+20.527
2022-06-05 02:40:03,-2.9879,+3.8013,+20.415
2022-06-05 02:45:04,-2.9904,+3.8015,+20.424
2022-06-05 02:50:05,-2.9875,+3.8008,+20.444
2022-06-05 02:55:06,-2.9884,+3.8017,+20.409
2022-06-05 03:00:07,-2.9890,+3.8031,+20.432
2022-06-05 03:05:08,-2.9890,+3.8024,+20.512
2022-06-05 03:10:09,-2.9881,+3.8010,+20.488
2022-06-05 03:15:10,-2.9887,+3.8024,+20.527
2022-06-05 03:20:11,-2.9906,+3.8015,+20.402
2022-06-05 03:25:12,-2.9890,+3.8008,+20.434
2022-06-05 03:30:13,-2.9893,+3.8013,+20.427
2022-06-05 03:35:14,-2.9891,+3.8017,+20.378
2022-06-05 03:40:15,-2.9884,+3.8017,+20.397
2022-06-05 03:45:16,-3.0380,+0.8355,+20.417
2022-06-05 03:50:17,-3.0375,+0.8375,+20.404
2022-06-05 03:55:19,-3.0373,+0.8364,+20.446
2022-06-05 04:00:20,-3.0373,+0.8344,+20.402
2022-06-05 04:05:21,-3.0380,+0.8357,+20.399
2022-06-05 04:10:22,-3.0394,+0.8340,+20.375
2022-06-05 04:15:23,-3.0385,+0.8333,+20.382
2022-06-05 04:20:24,-3.0378,+0.8349,+20.392
2022-06-05 04:25:25,-3.0384,+0.8344,+20.414
2022-06-05 04:30:26,-3.0392,+0.8344,+20.490
2022-06-05 04:35:27,-3.0393,+0.8357,+20.446
2022-06-05 04:40:28,-3.0399,+0.8339,+20.471
2022-06-05 04:45:29,-3.0383,+0.8340,+20.368
2022-06-05 04:50:30,-3.0385,+0.8333,+20.366
2022-06-05 04:55:31,-3.0394,+0.8342,+20.353
2022-06-05 05:00:32,-3.0387,+0.8328,+20.349
2022-06-05 05:05:33,-3.0396,+0.8342,+20.355
2022-06-05 05:10:34,-3.0392,+0.8333,+20.349
2022-06-05 05:15:35,-3.0401,+0.8344,+20.336
2022-06-05 05:20:36,-3.0385,+0.8340,+20.351
2022-06-05 05:25:37,-3.0378,+0.8328,+20.344
2022-06-05 05:30:39,-3.0382,+0.8333,+20.407
2022-06-05 05:35:40,-3.0387,+0.8337,+20.378
2022-06-05 05:40:41,-3.0374,+0.8328,+20.349
2022-06-05 05:45:42,-3.0385,+0.8324,+20.317
2022-06-05 05:50:43,-3.0385,+0.8331,+20.338
2022-06-05 05:55:44,-3.0394,+0.8331,+20.321
2022-06-05 06:00:45,-3.0401,+0.8315,+20.358
2022-06-05 06:05:46,-3.0403,+0.8317,+20.322
2022-06-05 06:10:47,-3.0388,+0.8335,+20.324
2022-06-05 06:15:48,-3.0385,+0.8328,+20.366
2022-06-05 06:20:49,-3.0399,+0.8331,+20.321
2022-06-05 06:25:50,-3.0378,+0.8331,+20.355
2022-06-05 06:30:51,-3.0392,+0.8349,+20.375
